"","start_time_std","end_time_std","duration_std","time_in_peak_std","price_std","distance_std","num_seg_std","mode_route_perc","trip_count_perc"
"mean",0.78252463554319,0.801375063145416,0.105725812968105,0.118920581042366,1.79647499123331,0.947990951465971,0.663658850752052,0.693264327873329,0.470956733987774
