"","start_time_std","end_time_std","duration_std","time_in_peak_std","price_std","distance_std","num_seg_std","mode_route_perc","trip_count_perc"
"mean",0.414464417651964,0.440345164420164,0.105318693824245,0.0963028489121136,1.27332484293684,1.12210717772054,0.624531283977614,0.713087629038905,0.44547226382675
