"","start_time_std","end_time_std","duration_std","time_in_peak_std","price_std","distance_std","num_seg_std","mode_route_perc","trip_count_perc"
"mean",0.825622384991048,0.844043471650086,0.0946776408033579,0.115787514827491,1.71623628485809,0.778513246784146,0.573216651355046,0.727625755527181,0.384077655747138
