"","start_time_std","end_time_std","duration_std","time_in_peak_std","price_std","distance_std","num_seg_std","mode_route_perc","trip_count_perc"
"mean",0.326601327472138,0.349328026736214,0.0911124885049583,0.0893158963063375,1.28443665720569,0.650883561111097,0.601054855762236,0.698245481480171,0.440337252554597
