"","start_time_std","end_time_std","duration_std","time_in_peak_std","price_std","distance_std","num_seg_std","mode_route_perc","trip_count_perc"
"mean",0.464575433817585,0.483969995525806,0.110251450250241,0.136182977922955,2.14237103199071,1.14894884156804,0.701281849499728,0.689111406171715,0.496313273607374
