"","start_time_std","end_time_std","duration_std","time_in_peak_std","price_std","distance_std","num_seg_std","mode_route_perc","trip_count_perc"
"mean",0.388866591557406,0.423112851517449,0.113074060066486,0.093090909055701,1.22572243555372,1.24276353948471,0.701664237973263,0.683082439773816,0.390252282857349
