"","start_time_std","end_time_std","duration_std","time_in_peak_std","price_std","distance_std","num_seg_std","mode_route_perc","trip_count_perc"
"mean",0.447480883450412,0.465342525006583,0.101686078507991,0.124826591887889,1.89199196585409,0.869957815922605,0.644509003286046,0.707109497922439,0.507970824488405
