"","start_time_std","end_time_std","duration_std","time_in_peak_std","price_std","distance_std","num_seg_std","mode_route_perc","trip_count_perc"
"mean",0.418799144539554,0.444063273350226,0.125415237840428,0.132012033935216,1.93300409744793,1.55068358524722,0.789619072491887,0.669026231667126,0.622972644046008
