"","start_time_std","end_time_std","duration_std","time_in_peak_std","price_std","distance_std","num_seg_std","mode_route_perc","trip_count_perc"
"mean","0.748","0.763","0.123","0.135","2.120","1.364","0.814","0.655","0.516"
