"","start_time_std","end_time_std","duration_std","time_in_peak_std","price_std","distance_std","num_seg_std","mode_route_perc","trip_count_perc"
"mean",0.308217115943767,0.332300159087853,0.10405902935878,0.106775870670423,1.4441380821007,1.19374592769812,0.615477476592215,0.723213153140462,0.490493720294743
