"","start_time_std","end_time_std","duration_std","time_in_peak_std","price_std","distance_std","num_seg_std","mode_route_perc","trip_count_perc"
"mean",0.32416823746695,0.346197418435557,0.0946939243833308,0.0942788145324562,1.40340643342388,0.687334723932573,0.636057726995183,0.681387352651939,0.465799722386017
