"","start_time_std","end_time_std","duration_std","time_in_peak_std","price_std","distance_std","num_seg_std","mode_route_perc","trip_count_perc"
"mean",0.407666366561508,0.433036439145168,0.123958108266015,0.131305729300584,1.92486289438496,1.53076731533102,0.781979717503834,0.671321396549101,0.57927415548768
