"","start_time_std","end_time_std","duration_std","time_in_peak_std","price_std","distance_std","num_seg_std","mode_route_perc","trip_count_perc"
"mean",0.447897722739336,0.469097498119721,0.11717365922842,0.137940099224654,2.12766882236896,1.33490620303649,0.751185600702741,0.678387554454008,0.615028099581664
