"","start_time_std","end_time_std","duration_std","time_in_peak_std","price_std","distance_std","num_seg_std","mode_route_perc","trip_count_perc"
"mean",0.335206665066346,0.354689996221342,0.0933794516268032,0.116177403774467,1.75892681000826,0.725527807867597,0.581701003603144,0.716200918013232,0.570696691442838
