"","start_time_std","end_time_std","duration_std","time_in_peak_std","price_std","distance_std","num_seg_std","mode_route_perc","trip_count_perc"
"mean",0.413722954689578,0.436645484414871,0.112218663810305,0.124234155867537,1.77425802598701,1.36503482662632,0.651263089601237,0.715053954311225,0.533257807166646
