"","start_time_std","end_time_std","duration_std","time_in_peak_std","price_std","distance_std","num_seg_std","mode_route_perc","trip_count_perc"
"mean",0.455266456149539,0.474875739435996,0.109964775063425,0.129155239489047,1.93936503489639,1.12698502376758,0.695587448641021,0.693269695965715,0.508301693966968
