"","start_time_std","end_time_std","duration_std","time_in_peak_std","price_std","distance_std","num_seg_std","mode_route_perc","trip_count_perc"
"mean",0.556328782522,0.574713203821883,0.11724427491943,0.125355136475995,1.92258231026012,1.23217210040613,0.756331633514437,0.655015732718345,0.579048533451251
