"","start_time_std","end_time_std","duration_std","time_in_peak_std","price_std","distance_std","num_seg_std","mode_route_perc","trip_count_perc"
"mean",0.497486429233945,0.519108068986445,0.123349106633195,0.140521136038666,2.11164406706165,1.51080792571787,0.758162942288974,0.677592479444609,0.471374329297194
