"","start_time_std","end_time_std","duration_std","time_in_peak_std","price_std","distance_std","num_seg_std","mode_route_perc","trip_count_perc"
"mean",0.315392853981497,0.345177939561662,0.120653637918231,0.115606902868146,1.62184533851837,1.49171316396131,0.766663039230989,0.674413989862164,0.547613491311963
