"","start_time_std","end_time_std","duration_std","time_in_peak_std","price_std","distance_std","num_seg_std","mode_route_perc","trip_count_perc"
"mean",0.329773891282118,0.360173903937134,0.119637916434016,0.110206935073434,1.55825368976257,1.3125124622396,0.783532724900151,0.642113051785907,0.513904660630632
