"","start_time_std","end_time_std","duration_std","time_in_peak_std","price_std","distance_std","num_seg_std","mode_route_perc","trip_count_perc"
"mean",0.37781585264499,0.399183018329075,0.110137934637292,0.132708910919046,2.03660983981111,1.22573584933036,0.684828994224803,0.688527579009276,0.641436698222391
