"","start_time_std","end_time_std","duration_std","time_in_peak_std","price_std","distance_std","num_seg_std","mode_route_perc","trip_count_perc"
"mean","0.412","0.435","0.119","0.124","1.898","1.268","0.800","0.632","0.453"
