"","start_time_std","end_time_std","duration_std","time_in_peak_std","price_std","distance_std","num_seg_std","mode_route_perc","trip_count_perc"
"mean",0.419210461282765,0.44301695438513,0.116535626172124,0.126601749068222,1.80359178470014,1.48017482751706,0.668134673099446,0.711575939953053,0.540886328975959
