"","start_time_std","end_time_std","duration_std","time_in_peak_std","price_std","distance_std","num_seg_std","mode_route_perc","trip_count_perc"
"mean",0.366861100926067,0.391491028101322,0.117846755065721,0.127845542181045,1.89232012586354,1.44914163573875,0.74818471901383,0.678377610094091,0.421893676758511
